CustomerId,FirstTransactionDate,FirstChannel,FirstTransactionYear
c75db0da656a5,2021/04/27,官網,2021
c83c244a692d1,2021/04/27,官網,2021
c83c276a6f79d,2021/04/27,官網,2021
c87c6c0a6ec15,2021/04/27,官網,2021
c87c6c3a6ed9b,2021/04/27,官網,2021
c128d4cd648a7,2021/04/27,官網,2021
c352fa3a5ccd6,2021/04/27,官網,2021
c542ddba691d6,2021/04/27,官網,2021
c542deba6aedc,2021/04/27,官網,2021
c542e0fa6e23c,2021/04/27,官網,2021
c558b0ea6ce0c,2021/04/27,官網,2021
c2895e2a5bd82,2021/04/27,官網,2021
c6117cea6c060,2021/04/27,官網,2021
c8208d6a6a108,2021/04/27,官網,2021
c8208d6a69b30,2021/04/27,官網,2021
c8208f3a6d995,2021/04/27,官網,2021
c28960fa66d12,2021/04/27,官網,2021
c28969fa5f994,2021/04/27,官網,2021
c33197ba6f79a,2021/04/27,官網,2021
c52317e5fd95f,2021/04/27,官網,2021
c86752aa63f98,2021/04/27,官網,2021
c192053a6f714,2021/04/27,官網,2021
c331949a6aabb,2021/04/27,官網,2021
c331963a6d1d6,2021/04/27,官網,2021
c554768a654cc,2021/04/27,官網,2021
c620660a6260c,2021/04/27,官網,2021
c31156274eec0,2021/04/27,官網,2021
ca2b02182faa7,2021/04/27,官網,2021
ca30d18a67c14,2021/04/27,官網,2021
ca30daaa63728,2021/04/27,官網,2021
ca30de5a66347,2021/04/27,官網,2021
ca56ff9a64d15,2021/04/27,官網,2021
ca5700ba5b093,2021/04/27,官網,2021
ca5704ea5e291,2021/04/27,官網,2021
ca57008a62275,2021/04/27,官網,2021
cab84d2a65e90,2021/04/27,官網,2021
cac4d81a64631,2021/04/27,官網,2021
cac4db5a66da2,2021/04/27,官網,2021
cbaec7fa6c950,2021/04/27,官網,2021
cbf1138a6761d,2021/04/27,官網,2021
cd845cea6d715,2021/04/27,官網,2021
cd845cfa6c855,2021/04/27,官網,2021
cd845d3a6d4ad,2021/04/27,官網,2021
cd79049a6642f,2021/04/27,官網,2021
cd79087a63f89,2021/04/27,官網,2021
cda387ba6fefb,2021/04/27,官網,2021
cfe49a396cb9c,2021/04/27,官網,2021
cab84c7a65bfb,2021/04/27,新竹巨城門市,2021
c69c349a68d5f,2021/04/27,高雄巨蛋門市,2021
c1eec3e43f41f,2021/04/28,台北京站門市,2021
c7e3788a7bf52,2021/04/28,台北京站門市,2021
c9f630da821d6,2021/04/28,台北京站門市,2021
c64ae0ca7fae1,2021/04/28,台北京站門市,2021
c64aff5a801c4,2021/04/28,台北京站門市,2021
c93daa0a7bb60,2021/04/28,台北京站門市,2021
c9f5f66a80a2c,2021/04/28,台北信義門市,2021
c34e91aa7dab1,2021/04/28,台北信義門市,2021
c60b4eaa7aa0f,2021/04/28,台北信義門市,2021
c86176ba7e67e,2021/04/28,台北信義門市,2021
cc0ddfda7ecc7,2021/04/28,台北信義門市,2021
cf5d98592ab42,2021/04/28,台北信義門市,2021
c961cd9a8308e,2021/04/28,台北南西門市,2021
cc0de4ea829e1,2021/04/28,台北南西門市,2021
ce16a2ca80e69,2021/04/28,台北南西門市,2021
ce7ed60a7c82f,2021/04/28,台北敦南門市,2021
ce23a54a7f60b,2021/04/28,台北敦南門市,2021
ce240a1a7c46a,2021/04/28,台北敦南門市,2021
c15de6aa822e6,2021/04/28,台北統一門市,2021
c34eb0da7e7ef,2021/04/28,台北統一門市,2021
c0bd2d0a70873,2021/04/28,官網,2021
c0bd2d5a70f5a,2021/04/28,官網,2021
c0bd2dea72332,2021/04/28,官網,2021
c0bd2efa77fa5,2021/04/28,官網,2021
c1c1ef2a2dc3b,2021/04/28,官網,2021
c1c1fe6a52d0e,2021/04/28,官網,2021
c1c2016a5abef,2021/04/28,官網,2021
c1de80ea24709,2021/04/28,官網,2021
c2a297ca72b5f,2021/04/28,官網,2021
c2a298fa79015,2021/04/28,官網,2021
c2a2973a6fe17,2021/04/28,官網,2021
c2a2980a70873,2021/04/28,官網,2021
c2a2999a79102,2021/04/28,官網,2021
c4d651e34358a,2021/04/28,官網,2021
c4ee1aaa78e2c,2021/04/28,官網,2021
c4ee16ca6db2f,2021/04/28,官網,2021
c4ee17ca70f74,2021/04/28,官網,2021
c4f0c7c693910,2021/04/28,官網,2021
c4f2c989d2d01,2021/04/28,官網,2021
c5d05fbe907f6,2021/04/28,官網,2021
c5fbc5ce3a288,2021/04/28,官網,2021
c5fbc98e48cba,2021/04/28,官網,2021
c5fde3ba7a34b,2021/04/28,官網,2021
c5fde3ea7a810,2021/04/28,官網,2021
c5fde5ca7c6c1,2021/04/28,官網,2021
c5fde6aa7c6ac,2021/04/28,官網,2021
c5fde9fa7ecc4,2021/04/28,官網,2021
c5fde34a7a1c9,2021/04/28,官網,2021
c5fde40a7aaff,2021/04/28,官網,2021
c5fde69a7c847,2021/04/28,官網,2021
c5fde83a7e5d4,2021/04/28,官網,2021
c5fde84a7d946,2021/04/28,官網,2021
c5fde88a7dc73,2021/04/28,官網,2021
c5fde89a7d5c5,2021/04/28,官網,2021
c5fded7a834ba,2021/04/28,官網,2021
c5fdedca83374,2021/04/28,官網,2021
c5fdeeda8311f,2021/04/28,官網,2021
c5fdef8a83ead,2021/04/28,官網,2021
c5fdefaa8413d,2021/04/28,官網,2021
c5fdeffa842d8,2021/04/28,官網,2021
c5fdf1aa84ffd,2021/04/28,官網,2021
c5fdf01a84db5,2021/04/28,官網,2021
c5fdf08a84040,2021/04/28,官網,2021
c6c4dbc833759,2021/04/28,官網,2021
c7e37cba7ff14,2021/04/28,官網,2021
c7e37d3a80ae8,2021/04/28,官網,2021
c7e376da7aa1b,2021/04/28,官網,2021
c7e377aa7aeee,2021/04/28,官網,2021
c7e379aa82755,2021/04/28,官網,2021
c7e379ca7c864,2021/04/28,官網,2021
c7e380ea841a5,2021/04/28,官網,2021
c7e381fa84ff7,2021/04/28,官網,2021
c7e3772a7aee3,2021/04/28,官網,2021
c7e3780a8145a,2021/04/28,官網,2021
c7e3783a7b8da,2021/04/28,官網,2021
c7e3791a7bf44,2021/04/28,官網,2021
c7e3798a7dbd5,2021/04/28,官網,2021
c7e3813a84936,2021/04/28,官網,2021
c7e3829a83f00,2021/04/28,官網,2021
c7e3837a841fc,2021/04/28,官網,2021
c7e3838a84278,2021/04/28,官網,2021
c7e3843a84900,2021/04/28,官網,2021
c8ad630a6866a,2021/04/28,官網,2021
c8ad687a73352,2021/04/28,官網,2021
c8c44ae67895f,2021/04/28,官網,2021
c8c33758f1eea,2021/04/28,官網,2021
c8f07a19d679a,2021/04/28,官網,2021
c9aa819c3f260,2021/04/28,官網,2021
c9b680c9ff426,2021/04/28,官網,2021
c9bd1a3f6f670,2021/04/28,官網,2021
c9ddde4f30c2e,2021/04/28,官網,2021
c10e1b0a6e5b4,2021/04/28,官網,2021
c10e1caa764af,2021/04/28,官網,2021
c10e1d2a77a0c,2021/04/28,官網,2021
c12f54b8b5ba3,2021/04/28,官網,2021
c15d9772fc14d,2021/04/28,官網,2021
c19c9d5968024,2021/04/28,官網,2021
c32fcbea3bb08,2021/04/28,官網,2021
c40a1f6a7f483,2021/04/28,官網,2021
c40a1faa7a587,2021/04/28,官網,2021
c40a2a7a85101,2021/04/28,官網,2021
c40a2aca82c78,2021/04/28,官網,2021
c40a2bda8423f,2021/04/28,官網,2021
c40a2c5a83d9e,2021/04/28,官網,2021
c40a20ea7b04b,2021/04/28,官網,2021
c40a24ba8380a,2021/04/28,官網,2021
c40a25da7fc58,2021/04/28,官網,2021
c40a25ea7fd44,2021/04/28,官網,2021
c40a27ea82e25,2021/04/28,官網,2021
c40a28aa829dc,2021/04/28,官網,2021
c40a29da83588,2021/04/28,官網,2021
c40a205a7b02a,2021/04/28,官網,2021
c40a217a7c1b2,2021/04/28,官網,2021
c40a219a81400,2021/04/28,官網,2021
c40a220a7be66,2021/04/28,官網,2021
c40a249a7de08,2021/04/28,官網,2021
c40a284a82325,2021/04/28,官網,2021
c40a289a83cce,2021/04/28,官網,2021
c40a290a81707,2021/04/28,官網,2021
c40a291a84040,2021/04/28,官網,2021
c42a91ba70929,2021/04/28,官網,2021
c42a92da74a18,2021/04/28,官網,2021
c42a93fa788a7,2021/04/28,官網,2021
c57fdc6a0de04,2021/04/28,官網,2021
c64aef2a7ffe5,2021/04/28,官網,2021
c67b896e9aaae,2021/04/28,官網,2021
c83c28ea7965e,2021/04/28,官網,2021
c83c293a77a08,2021/04/28,官網,2021
c83c298a793e0,2021/04/28,官網,2021
c87c6cba70ffe,2021/04/28,官網,2021
c87c6cfa704e9,2021/04/28,官網,2021
c87c6d3a74d4e,2021/04/28,官網,2021
c87c6d5a77598,2021/04/28,官網,2021
c87c6daa78266,2021/04/28,官網,2021
c87c6dca78869,2021/04/28,官網,2021
c87c6e7a781ac,2021/04/28,官網,2021
c87c6f0a79830,2021/04/28,官網,2021
c93da9aa80796,2021/04/28,官網,2021
c93daa7a7c1fe,2021/04/28,官網,2021
c93daa9a7cdca,2021/04/28,官網,2021
c93dab2a7d6bc,2021/04/28,官網,2021
c93dabfa823a0,2021/04/28,官網,2021
c93dad0a7eb16,2021/04/28,官網,2021
c93daeba7f699,2021/04/28,官網,2021
c93dafba84a05,2021/04/28,官網,2021
c93db01a84c45,2021/04/28,官網,2021
c93db32a839fb,2021/04/28,官網,2021
c93db48a84b7a,2021/04/28,官網,2021
c93db53a848c2,2021/04/28,官網,2021
c93db54a848f6,2021/04/28,官網,2021
c157a0ea7ddb5,2021/04/28,官網,2021
c157a5aa812b1,2021/04/28,官網,2021
c157a5fa814ea,2021/04/28,官網,2021
c157a00a7c4ab,2021/04/28,官網,2021
c157a02a7c54d,2021/04/28,官網,2021
c157a12a7d329,2021/04/28,官網,2021
c157a13a7e21f,2021/04/28,官網,2021
c157a19a7d6f1,2021/04/28,官網,2021
c157a23a7dc75,2021/04/28,官網,2021
c157a26a7e48d,2021/04/28,官網,2021
c157a28a7def3,2021/04/28,官網,2021
c157a37a803ce,2021/04/28,官網,2021
c157a40a7eb96,2021/04/28,官網,2021
c157a48a81212,2021/04/28,官網,2021
c157a63a820e8,2021/04/28,官網,2021
c157a75a82d5f,2021/04/28,官網,2021
c157a78a83107,2021/04/28,官網,2021
c157a79a823ef,2021/04/28,官網,2021
c157a82a83d58,2021/04/28,官網,2021
c157a91a83d7d,2021/04/28,官網,2021
c157a94a83fb3,2021/04/28,官網,2021
c157a97a841d2,2021/04/28,官網,2021
c157a99a8348e,2021/04/28,官網,2021
c157aa8a84a5f,2021/04/28,官網,2021
c157ab8a848f6,2021/04/28,官網,2021
c237b2b7ebda4,2021/04/28,官網,2021
c268fc9a79c5a,2021/04/28,官網,2021
c352e33a23641,2021/04/28,官網,2021
c352fc3a63c89,2021/04/28,官網,2021
c437acba7a74a,2021/04/28,官網,2021
c437ad1a7a7b9,2021/04/28,官網,2021
c437ad2a7ac99,2021/04/28,官網,2021
c437b6ba8209d,2021/04/28,官網,2021
c437b6da8354f,2021/04/28,官網,2021
c437b9aa84efe,2021/04/28,官網,2021
c437b06a7db1a,2021/04/28,官網,2021
c437b50a81d9c,2021/04/28,官網,2021
c437b53a80f21,2021/04/28,官網,2021
c437b76a83c25,2021/04/28,官網,2021
c437b84a83621,2021/04/28,官網,2021
c437b89a84423,2021/04/28,官網,2021
c437b92a84105,2021/04/28,官網,2021
c437b99a84eac,2021/04/28,官網,2021
c542e1ba70790,2021/04/28,官網,2021
c542e2ba76692,2021/04/28,官網,2021
c542e22a754a7,2021/04/28,官網,2021
c558b15a6db52,2021/04/28,官網,2021
c804b16972422,2021/04/28,官網,2021
c880f5b1d0aac,2021/04/28,官網,2021
c904cfba7a0df,2021/04/28,官網,2021
c904cfda7a218,2021/04/28,官網,2021
c904d2ca7c5c2,2021/04/28,官網,2021
c904d3ca7d5ae,2021/04/28,官網,2021
c904d6da8157b,2021/04/28,官網,2021
c904d15a7bac2,2021/04/28,官網,2021
c904d22a7c3a9,2021/04/28,官網,2021
c904d51a83855,2021/04/28,官網,2021
c904d60a84334,2021/04/28,官網,2021
c904d79a812b8,2021/04/28,官網,2021
c904d89a8226d,2021/04/28,官網,2021
c904d91a83367,2021/04/28,官網,2021
c904d99a83acc,2021/04/28,官網,2021
c904da4a82584,2021/04/28,官網,2021
c904daca82abb,2021/04/28,官網,2021
c904db4a84127,2021/04/28,官網,2021
c904dbca8487a,2021/04/28,官網,2021
c904dc9a84ffe,2021/04/28,官網,2021
c904dcaa8411f,2021/04/28,官網,2021
c904dd1a84886,2021/04/28,官網,2021
c904dd3a847e7,2021/04/28,官網,2021
c904ddea84f84,2021/04/28,官網,2021
c961c8aa7e33f,2021/04/28,官網,2021
c961c36a79e3b,2021/04/28,官網,2021
c961c60a7bc8c,2021/04/28,官網,2021
c961c69a7c478,2021/04/28,官網,2021
c961c86a7e43e,2021/04/28,官網,2021
c961c88a7ecc2,2021/04/28,官網,2021
c961c96a7f4fd,2021/04/28,官網,2021
c961cc7a81e4b,2021/04/28,官網,2021
c961cdaa8315b,2021/04/28,官網,2021
c961cfba851cf,2021/04/28,官網,2021
c961d01a8526c,2021/04/28,官網,2021
c961d15a84ecb,2021/04/28,官網,2021
c1579e4a7ad2e,2021/04/28,官網,2021
c1579e9a7b668,2021/04/28,官網,2021
c1579eca7b596,2021/04/28,官網,2021
c1579eda7b64a,2021/04/28,官網,2021
c1579f0a7b781,2021/04/28,官網,2021
c1579f7a7bd9f,2021/04/28,官網,2021
c1579fca7bfaa,2021/04/28,官網,2021
c1579fca7c551,2021/04/28,官網,2021
c2612adcd36ae,2021/04/28,官網,2021
c3319aaa7919a,2021/04/28,官網,2021
c3661a4a802a2,2021/04/28,官網,2021
c3661dba81fa3,2021/04/28,官網,2021
c3661eea83e10,2021/04/28,官網,2021
c4720ada7f210,2021/04/28,官網,2021
c4720b9a80fd0,2021/04/28,官網,2021
c4720c5a838cd,2021/04/28,官網,2021
c4720cda826a2,2021/04/28,官網,2021
c5513b2a79d24,2021/04/28,官網,2021
c6435b4a83754,2021/04/28,官網,2021
c6435bca83a11,2021/04/28,官網,2021
c6435c5a83176,2021/04/28,官網,2021
c6435c6a844ed,2021/04/28,官網,2021
c6435cda83b83,2021/04/28,官網,2021
c6435cfa83c9f,2021/04/28,官網,2021
c6435d3a83d6a,2021/04/28,官網,2021
c6435e5a84d68,2021/04/28,官網,2021
c9834c6a7a3a2,2021/04/28,官網,2021
c9834dba7baa1,2021/04/28,官網,2021
c9834dfa7b4ed,2021/04/28,官網,2021
c14776f04d220,2021/04/28,官網,2021
c19205da703c7,2021/04/28,官網,2021
c33197ca70f22,2021/04/28,官網,2021
c33198ba718ce,2021/04/28,官網,2021
c33198fa75ed6,2021/04/28,官網,2021
c36613aa7a642,2021/04/28,官網,2021
c36613ca7a4fa,2021/04/28,官網,2021
c36614ea7c653,2021/04/28,官網,2021
c36617ca7ca29,2021/04/28,官網,2021
c36619ba7e44f,2021/04/28,官網,2021
c47202aa79dfa,2021/04/28,官網,2021
c47203fa7b502,2021/04/28,官網,2021
c47204ba7b49f,2021/04/28,官網,2021
c47204ca7b4e0,2021/04/28,官網,2021
c47205aa7c9d2,2021/04/28,官網,2021
c47205ea81d91,2021/04/28,官網,2021
c47206fa7c9dd,2021/04/28,官網,2021
c55487ea52182,2021/04/28,官網,2021
c61180ca719f8,2021/04/28,官網,2021
c61180ea79a8e,2021/04/28,官網,2021
c62304d3bc923,2021/04/28,官網,2021
c64350fa7aedf,2021/04/28,官網,2021
c64353ca7cf04,2021/04/28,官網,2021
c64358aa80c94,2021/04/28,官網,2021
c64359fa819e2,2021/04/28,官網,2021
c82090ca713ec,2021/04/28,官網,2021
c82091da753b8,2021/04/28,官網,2021
c82092ea777ff,2021/04/28,官網,2021
c82092ea79033,2021/04/28,官網,2021
c82093da79955,2021/04/28,官網,2021
c98352aa7f6ad,2021/04/28,官網,2021
c98356aa8340f,2021/04/28,官網,2021
c98358da835a0,2021/04/28,官網,2021
c192095a78bf2,2021/04/28,官網,2021
c331990a78d39,2021/04/28,官網,2021
c331995a76f53,2021/04/28,官網,2021
c366135a79f5c,2021/04/28,官網,2021
c366138a7a54f,2021/04/28,官網,2021
c366161a7c472,2021/04/28,官網,2021
c366188a7e202,2021/04/28,官網,2021
c366196a7ea7f,2021/04/28,官網,2021
c366215a8508d,2021/04/28,官網,2021
c409262ccbdc7,2021/04/28,官網,2021
c472044a7b2bf,2021/04/28,官網,2021
c472054a7c161,2021/04/28,官網,2021
c472066a7cab3,2021/04/28,官網,2021
c472068a7ccb2,2021/04/28,官網,2021
c472073a7d6d5,2021/04/28,官網,2021
c472079a7e197,2021/04/28,官網,2021
c472087a7e524,2021/04/28,官網,2021
c472087a83ed7,2021/04/28,官網,2021
c472118a843c1,2021/04/28,官網,2021
c554787a2848a,2021/04/28,官網,2021
c611808a7272f,2021/04/28,官網,2021
c620632a58f82,2021/04/28,官網,2021
c643113a180c5,2021/04/28,官網,2021
c643182a2e643,2021/04/28,官網,2021
c643255a5184d,2021/04/28,官網,2021
c643525a7b80e,2021/04/28,官網,2021
c643527a7bc48,2021/04/28,官網,2021
c643552a7e444,2021/04/28,官網,2021
c643567a7ee40,2021/04/28,官網,2021
c643587a80d2d,2021/04/28,官網,2021
c643596a815d6,2021/04/28,官網,2021
c643599a8183e,2021/04/28,官網,2021
c820910a70330,2021/04/28,官網,2021
c820933a794c9,2021/04/28,官網,2021
c867452a3b5a4,2021/04/28,官網,2021
c983503a7cd1d,2021/04/28,官網,2021
c983515a7e639,2021/04/28,官網,2021
c983527a7fafe,2021/04/28,官網,2021
c983536a809a2,2021/04/28,官網,2021
c983548a811e9,2021/04/28,官網,2021
c983569a81da5,2021/04/28,官網,2021
c983580a83a47,2021/04/28,官網,2021
c983580a84575,2021/04/28,官網,2021
c983582a84d08,2021/04/28,官網,2021
c983597a83e5e,2021/04/28,官網,2021
c0624499eabb2,2021/04/28,官網,2021
ca8cec79aa9de,2021/04/28,官網,2021
ca30cd8a4f1be,2021/04/28,官網,2021
ca950be7af5d1,2021/04/28,官網,2021
cab82f9a259ae,2021/04/28,官網,2021
cac4d80a5744e,2021/04/28,官網,2021
cacc920723849,2021/04/28,官網,2021
caccc03723856,2021/04/28,官網,2021
cae7fcaa7a36b,2021/04/28,官網,2021
cae7fd1a7afe0,2021/04/28,官網,2021
cae7ffba7cc6a,2021/04/28,官網,2021
cae7ffda7d381,2021/04/28,官網,2021
cae80b6a84f65,2021/04/28,官網,2021
cae802ea7ef1e,2021/04/28,官網,2021
cae803aa8020e,2021/04/28,官網,2021
cae803ba803eb,2021/04/28,官網,2021
cae806aa820ce,2021/04/28,官網,2021
cae806ea831bb,2021/04/28,官網,2021
cae8007a7cca3,2021/04/28,官網,2021
cae8056a839b7,2021/04/28,官網,2021
cae8058a8213b,2021/04/28,官網,2021
cae8068a82fca,2021/04/28,官網,2021
cae8072a836a6,2021/04/28,官網,2021
cae8077a825d9,2021/04/28,官網,2021
cae8080a83ae2,2021/04/28,官網,2021
cae8093a85048,2021/04/28,官網,2021
cae8098a838d9,2021/04/28,官網,2021
cb1aea611a4c5,2021/04/28,官網,2021
cb49e7ba7a4f1,2021/04/28,官網,2021
cb49e9ba7bf72,2021/04/28,官網,2021
cb49e85a7b0d5,2021/04/28,官網,2021
cb49e98a7c127,2021/04/28,官網,2021
cb49e99a7c31c,2021/04/28,官網,2021
cb49ea8a7cf80,2021/04/28,官網,2021
cb49ea9a7cf9e,2021/04/28,官網,2021
cb49ec3a7dd4f,2021/04/28,官網,2021
cb49ec7a7e048,2021/04/28,官網,2021
cb49edaa7ff53,2021/04/28,官網,2021
cb49ee6a80050,2021/04/28,官網,2021
cb49ee8a80a15,2021/04/28,官網,2021
cb49f3da84bb7,2021/04/28,官網,2021
cb49f23a83cd6,2021/04/28,官網,2021
cb49f37a83746,2021/04/28,官網,2021
cb49f49a84aa3,2021/04/28,官網,2021
cb49f49a84fb8,2021/04/28,官網,2021
cb751a28ae56f,2021/04/28,官網,2021
cbaec74a6dfb2,2021/04/28,官網,2021
cbaeca3a70597,2021/04/28,官網,2021
cbaecaaa790ec,2021/04/28,官網,2021
cbaecaba71b16,2021/04/28,官網,2021
cbaecb3a786cc,2021/04/28,官網,2021
cbaecb9a79518,2021/04/28,官網,2021
cbaecbaa79a56,2021/04/28,官網,2021
cbaecc2a79a9d,2021/04/28,官網,2021
cbd40ae945193,2021/04/28,官網,2021
cc0dda1a7a1d3,2021/04/28,官網,2021
cc0dda2a7a324,2021/04/28,官網,2021
cc0ddbaa7af14,2021/04/28,官網,2021
cc0ddc5a7c645,2021/04/28,官網,2021
cc0ddd7a7cb5a,2021/04/28,官網,2021
cc0ddfba7f7de,2021/04/28,官網,2021
cc0de2ca8190f,2021/04/28,官網,2021
cc0de03a7f96e,2021/04/28,官網,2021
cc0de19a80907,2021/04/28,官網,2021
cc0de43a82ffc,2021/04/28,官網,2021
cc0de44a82e52,2021/04/28,官網,2021
cc0de53a82f51,2021/04/28,官網,2021
cc0de62a83c89,2021/04/28,官網,2021
cc0de66a83770,2021/04/28,官網,2021
cc0fc1da7b426,2021/04/28,官網,2021
cc0fc4fa7d72f,2021/04/28,官網,2021
cc0fc7aa7fd5e,2021/04/28,官網,2021
cc0fc9ba81736,2021/04/28,官網,2021
cc0fc06a7a38a,2021/04/28,官網,2021
cc0fc10a7a921,2021/04/28,官網,2021
cc0fc11a7b084,2021/04/28,官網,2021
cc0fc16a7b320,2021/04/28,官網,2021
cc0fc87a809a1,2021/04/28,官網,2021
cc0fc88a80d73,2021/04/28,官網,2021
cc0fca5a81d14,2021/04/28,官網,2021
cc0fcaca83073,2021/04/28,官網,2021
cc0fcb2a82663,2021/04/28,官網,2021
cc0fcbba84210,2021/04/28,官網,2021
cc0fcc7a83d6d,2021/04/28,官網,2021
cc0fceba84b48,2021/04/28,官網,2021
cc3f20b738aeb,2021/04/28,官網,2021
cc6bcf7a70d53,2021/04/28,官網,2021
cc6bcfba7064f,2021/04/28,官網,2021
cc6bcffa7784b,2021/04/28,官網,2021
cc6bd0da7623a,2021/04/28,官網,2021
cc6bd02a7753d,2021/04/28,官網,2021
cc8ef21913d71,2021/04/28,官網,2021
cc42aa17e0bf1,2021/04/28,官網,2021
ccb158ca10818,2021/04/28,官網,2021
ccb1694a38384,2021/04/28,官網,2021
ccb1719a461ec,2021/04/28,官網,2021
ccea47299b945,2021/04/28,官網,2021
cd78e9fa14c6d,2021/04/28,官網,2021
cd78e9fa677cb,2021/04/28,官網,2021
cd78e98a56266,2021/04/28,官網,2021
cd78ea7a54ada,2021/04/28,官網,2021
cd845eea6ff9a,2021/04/28,官網,2021
cd845f8a75a40,2021/04/28,官網,2021
cd845fba774a5,2021/04/28,官網,2021
cd845fea74872,2021/04/28,官網,2021
cd84603a79634,2021/04/28,官網,2021
cd84608a7880f,2021/04/28,官網,2021
cd841967f13e6,2021/04/28,官網,2021
cda38a5a791dc,2021/04/28,官網,2021
cda38a7a796a3,2021/04/28,官網,2021
cda38a9a790a0,2021/04/28,官網,2021
cda388da78423,2021/04/28,官網,2021
cda3893a797a0,2021/04/28,官網,2021
cda3898a78f8e,2021/04/28,官網,2021
cdaf23da3f1c2,2021/04/28,官網,2021
cdaf338a5b4e0,2021/04/28,官網,2021
cdb98a3a7d032,2021/04/28,官網,2021
cdb98c9a7e9a9,2021/04/28,官網,2021
cdb98e5a815a1,2021/04/28,官網,2021
cdb98f9a82675,2021/04/28,官網,2021
cdb98ffa820a3,2021/04/28,官網,2021
cdb986fa7aa0c,2021/04/28,官網,2021
cdb988aa7be1f,2021/04/28,官網,2021
cdb993aa846df,2021/04/28,官網,2021
cdb9870a7ae6a,2021/04/28,官網,2021
cdb9875a7aad0,2021/04/28,官網,2021
cdb9885a7bc8e,2021/04/28,官網,2021
cdb9904a81df4,2021/04/28,官網,2021
cdb9920a843e8,2021/04/28,官網,2021
cdb9935a84ff7,2021/04/28,官網,2021
ce4c5afa837d5,2021/04/28,官網,2021
ce4c5c3a83f2c,2021/04/28,官網,2021
ce4c5c9a834cd,2021/04/28,官網,2021
ce4c5cda83037,2021/04/28,官網,2021
ce4c5dca83a7e,2021/04/28,官網,2021
ce4c5e2a84ff9,2021/04/28,官網,2021
ce4c5efa8510c,2021/04/28,官網,2021
ce4c5f0a85269,2021/04/28,官網,2021
ce4c50ea7a64b,2021/04/28,官網,2021
ce4c50ea7aaf4,2021/04/28,官網,2021
ce4c52aa7b8d7,2021/04/28,官網,2021
ce4c532a7bf4d,2021/04/28,官網,2021
ce4c539a7c075,2021/04/28,官網,2021
ce4c540a7d985,2021/04/28,官網,2021
ce4c558a7d746,2021/04/28,官網,2021
ce4c590a8041d,2021/04/28,官網,2021
ce4c595a81947,2021/04/28,官網,2021
ce8f4c90eed94,2021/04/28,官網,2021
ce16a0fa7ecbc,2021/04/28,官網,2021
ce16a1da7f155,2021/04/28,官網,2021
ce16a2ca804d4,2021/04/28,官網,2021
ce16a5ea83411,2021/04/28,官網,2021
ce16a6da83e46,2021/04/28,官網,2021
ce16a6ea83a00,2021/04/28,官網,2021
ce16a19a7ef10,2021/04/28,官網,2021
ce16a21a7fbda,2021/04/28,官網,2021
ce16a24a7f442,2021/04/28,官網,2021
ce16a57a82acf,2021/04/28,官網,2021
ce75c2fa7a12e,2021/04/28,官網,2021
ce75c5aa7bfc0,2021/04/28,官網,2021
ce75c7fa7e86f,2021/04/28,官網,2021
ce75c37a7a8dd,2021/04/28,官網,2021
ce75c43a7af5a,2021/04/28,官網,2021
ce75c57a7c4f2,2021/04/28,官網,2021
ce75c63a7cb10,2021/04/28,官網,2021
ce75c66a7c4bd,2021/04/28,官網,2021
ce75cb2a8139a,2021/04/28,官網,2021
ce75cb4a81a93,2021/04/28,官網,2021
ce75cb7a82394,2021/04/28,官網,2021
ce75ce7a83566,2021/04/28,官網,2021
ce75cfda84638,2021/04/28,官網,2021
ce169b7a7a08d,2021/04/28,官網,2021
ce169bda7a569,2021/04/28,官網,2021
ce169d0a7bae1,2021/04/28,官網,2021
ce169dba7c184,2021/04/28,官網,2021
ce169dfa7bd6f,2021/04/28,官網,2021
ce169e7a7c167,2021/04/28,官網,2021
ce169eba7ca15,2021/04/28,官網,2021
ce169f2a7d16f,2021/04/28,官網,2021
ce699dc5e4468,2021/04/28,官網,2021
ce40035a79c8b,2021/04/28,官網,2021
cf1c94aa70931,2021/04/28,官網,2021
cf1c95aa77327,2021/04/28,官網,2021
cf1c95da7778d,2021/04/28,官網,2021
cf1c96aa79407,2021/04/28,官網,2021
cf1c96fa79834,2021/04/28,官網,2021
cf1c961a7765b,2021/04/28,官網,2021
cf1c966a77cc0,2021/04/28,官網,2021
cf2a3b9a7802d,2021/04/28,官網,2021
cf2a3bda7996f,2021/04/28,官網,2021
cf7e361894617,2021/04/28,官網,2021
cfa6dbf8b2641,2021/04/28,官網,2021
cfdf8798691e7,2021/04/28,官網,2021
c904d5fa80284,2021/04/28,新竹巨城門市,2021
ce4c537a7c9db,2021/04/28,高雄巨蛋門市,2021
c9f6e35a92a2a,2021/04/29,台中勤美門市,2021
c3c65dba97bbf,2021/04/29,台北京站門市,2021
c9ec9aaa94471,2021/04/29,台北京站門市,2021
c64c613a94b48,2021/04/29,台北京站門市,2021
c62067ea25160,2021/04/29,台北京站門市,2021
c366274a90dd4,2021/04/29,台北京站門市,2021
c472178a8fd75,2021/04/29,台北京站門市,2021
cc4abba3b8c1e,2021/04/29,台北京站門市,2021
ce3505fa94723,2021/04/29,台北京站門市,2021
c9f6969a90648,2021/04/29,台北信義門市,2021
c64b692a82d21,2021/04/29,台北信義門市,2021
c149b02a96f0e,2021/04/29,台北信義門市,2021
