OrderId,CustomerId,TransactionDate,Channel,TransactionYear
o01268617d13c,c86bc5d17cceb,2022/02/01,官網,2022
o20872417f052,c35abea144475,2022/02/01,官網,2022
o90405016f1e0,cf9a9ee13fc6e,2022/02/01,官網,2022
o137318176fc2,cbb3f17176cf0,2022/02/01,官網,2022
o464497180ff3,c6593f51808e5,2022/02/01,官網,2022
oa12c9a173654,c56ca3df1a009,2022/02/01,官網,2022
oa0258718d095,c6e4666b386d4,2022/02/01,高雄巨蛋門市,2022
oa13150174a31,c3c6c7cd8d161,2022/02/01,官網,2022
oaa5bd417ace1,c9e99f617ace1,2022/02/01,官網,2022
oaa5f7717af4b,c997a750a7993,2022/02/01,官網,2022
oaa54de17977d,ce7c185f31ce0,2022/02/01,官網,2022
oabfe26170fc8,cc2faf6170fc8,2022/02/01,官網,2022
ob4c42717b97d,c81ecd7f306c3,2022/02/01,新竹巨城門市,2022
ob238b417bfa0,ccd0a3e17be02,2022/02/01,官網,2022
oba4b381779c9,c6f3a6f1778f0,2022/02/01,官網,2022
obeee8117abc8,cc4c8b417890b,2022/02/01,官網,2022
obf3edd17caa7,cac79731134ee,2022/02/01,台北統一門市,2022
oc33fa517a351,cf1ec541784a6,2022/02/01,台中勤美門市,2022
oc03012176bd7,c86bc08176a8d,2022/02/01,官網,2022
oc4600018055f,cbca7d424522b,2022/02/01,官網,2022
oca802017f114,c3e3b6317ec75,2022/02/01,台北統一門市,2022
od95f3417fdda,cdf014f17fb78,2022/02/01,台北敦南門市,2022
odabbd51787ac,cdd169816a7eb,2022/02/01,台中勤美門市,2022
odb6c6717cfc2,ceec84f17cd32,2022/02/01,官網,2022
oea48fc17b322,ce6f95af19f7d,2022/02/01,新竹巨城門市,2022
of9b2471789bb,c86176ba7e67e,2022/02/01,官網,2022
of51acb17ca6d,cddb0c5a101ed,2022/02/01,台北統一門市,2022
ofb61cc17c520,c654b0017bbc7,2022/02/01,台北南西門市,2022
o1aaee118a962,c9e9a8518a79e,2022/02/02,官網,2022
o1bf6931969c1,c2a60821906ec,2022/02/02,官網,2022
o1cb1a9190d46,c2894dda15b8d,2022/02/02,官網,2022
o1f0002196de8,cf1c6b219664e,2022/02/02,官網,2022
o2c4a41195808,c4e633b1818d6,2022/02/02,官網,2022
o2dab801937f9,cddf0111935cd,2022/02/02,台北敦南門市,2022
o3a9bc7184a4c,c68676d18434a,2022/02/02,官網,2022
o3aa33d18942f,cc922ff123d5a,2022/02/02,官網,2022
o3d2f4c18d508,ccd0ada18bb8b,2022/02/02,官網,2022
o3ea28d1961b6,c7b55eaf4746f,2022/02/02,官網,2022
o3eb17c191687,c13269818e0b4,2022/02/02,台北南西門市,2022
o3f70681966ec,c89462c1963e1,2022/02/02,官網,2022
o4e1e54192a91,c9e7572192915,2022/02/02,官網,2022
o4e2669194551,ccc2aca1943ce,2022/02/02,官網,2022
o5a77c5194557,cc44a3e19436f,2022/02/02,官網,2022
o5afe371918fd,cb1d055190538,2022/02/02,官網,2022
o5b5062194951,c950fdf1946fd,2022/02/02,台北統一門市,2022
o5d26b41940b1,c8094f418fe10,2022/02/02,台北信義門市,2022
o5eb87819392b,c29049a081049,2022/02/02,新竹巨城門市,2022
o5ff62418c4af,c8d2749f02f43,2022/02/02,官網,2022
o6bad4818e02f,c20e973e6a8fa,2022/02/02,官網,2022
o6fba7c18cfa9,c49b1bf07ce8b,2022/02/02,官網,2022
o6fbe0018dc40,cbf0f23a14719,2022/02/02,官網,2022
o6fce871909dd,cc65f881908f6,2022/02/02,官網,2022
o7a8e6818fcba,c59827218fc7d,2022/02/02,官網,2022
o8ad4fe192d5f,c3df6c1664848,2022/02/02,台北信義門市,2022
o8da82318c25a,c86bcba18c07f,2022/02/02,官網,2022
o9a54a718a7fe,cc57b3413a784,2022/02/02,官網,2022
o9a503c19312e,ccc5bc7f2c719,2022/02/02,台北信義門市,2022
o9f3f2018bb00,c65944a18b94e,2022/02/02,官網,2022
o9f18bb18b57b,ceb4f42137026,2022/02/02,官網,2022
o05f83719137a,c0c7353190f4b,2022/02/02,官網,2022
o05fd43192544,cd23096192427,2022/02/02,官網,2022
o13fce218e150,c36ac8517f28c,2022/02/02,台北信義門市,2022
o15ac47195304,c7fa443195304,2022/02/02,官網,2022
o20a3611927ef,c8d050f19276e,2022/02/02,官網,2022
o20aea9191e6c,c68f1211917dc,2022/02/02,高雄巨蛋門市,2022
o20b0101950cf,c4676b211d85b,2022/02/02,官網,2022
o30e7721825e9,ccd0a75182556,2022/02/02,官網,2022
o31e3e318cf11,c050af118c8b0,2022/02/02,官網,2022
o31eda9190189,cbb23c218e349,2022/02/02,官網,2022
o48c94d191db3,cf2aa12191ca9,2022/02/02,官網,2022
o48d0271936e1,cd265ba1935a3,2022/02/02,官網,2022
o48de731964ff,cca8363123f56,2022/02/02,官網,2022
o54d32818a969,ceec8da18a773,2022/02/02,官網,2022
o54e3b9193451,c8d78a6fab6b1,2022/02/02,台中中港門市,2022
o56ee6918b869,c65944718b52f,2022/02/02,官網,2022
o56f1f91916b0,c97461418e2a5,2022/02/02,台北南西門市,2022
o58e0d018c4a2,c5b45a018c3e4,2022/02/02,官網,2022
o61aa0119731f,c49b1e407f836,2022/02/02,官網,2022
o61ae53196b9c,cbb23d719005f,2022/02/02,官網,2022
o69d739192059,c132b8f19015d,2022/02/02,新竹巨城門市,2022
o89d3ae1940e8,c8b1338190198,2022/02/02,台北信義門市,2022
o93c797193f07,cc44a39193f06,2022/02/02,官網,2022
o95fcf11964fb,c4e6095195eab,2022/02/02,官網,2022
o98c9bb191217,cd2308b19107b,2022/02/02,官網,2022
o98dffe195db7,c7fa44d195875,2022/02/02,官網,2022
o036ed81927d3,c3e36be1ba6fd,2022/02/02,官網,2022
o156b7318de40,c23db6618dca4,2022/02/02,台中勤美門市,2022
o277b4a1831e7,c27a57b12f018,2022/02/02,官網,2022
o429f3118a196,c5b4578189702,2022/02/02,官網,2022
o448b7e18a8bc,ce800a80896d4,2022/02/02,官網,2022
o448e9b18b07b,cace8e31bde4a,2022/02/02,官網,2022
o464adb182ae4,c4e636e182906,2022/02/02,官網,2022
o619d95194122,ce609c2194097,2022/02/02,官網,2022
o878df018d9e5,c16f619cb9fbe,2022/02/02,官網,2022
o4715ff19409b,cf2aa1f193589,2022/02/02,官網,2022
o03762a194160,c2d85ba193d2f,2022/02/02,官網,2022
o50779d1940b0,c3ed086998a84,2022/02/02,官網,2022
o84441518d3d5,cb1d02518d1e0,2022/02/02,官網,2022
o84487918e51b,c83cd0c18032b,2022/02/02,官網,2022
o87912918e51a,c0c734918e36d,2022/02/02,官網,2022
o817923195a00,c3c2942195904,2022/02/02,官網,2022
o0615251973eb,c11bb3a1973ea,2022/02/02,官網,2022
o81766519578a,c4e60871953f4,2022/02/02,官網,2022
oa1df7f18d8ac,c82b49f18d8ac,2022/02/02,官網,2022
oa1e8f418f25c,cc798721ad5f4,2022/02/02,官網,2022
oa04e8f18a033,c4d9fe8eda8f1,2022/02/02,官網,2022
oa62cb21940a0,c35ac61157419,2022/02/02,台中勤美門市,2022
oafd3fa193fb0,c6994c117f82a,2022/02/02,台北信義門市,2022
ob5a1b618f69f,c974aa418eec4,2022/02/02,台北敦南門市,2022
ob54db818f512,c91456e1ff549,2022/02/02,台北統一門市,2022
ob91c7b190454,c598272190333,2022/02/02,官網,2022
ob077e3192521,cae0ee9bca4e3,2022/02/02,台中勤美門市,2022
ob118ab18ffce,c0c735918ffcd,2022/02/02,官網,2022
ob76137191e1c,ce67c2327eeac,2022/02/02,高雄巨蛋門市,2022
obc17961907a8,c5fc32903adb2,2022/02/02,官網,2022
obf7c081886f0,c9e9a79188563,2022/02/02,官網,2022
obf7e5a18910f,c24dd44188e7b,2022/02/02,官網,2022
oc19cff191ec5,c7bf9a6f989eb,2022/02/02,高雄巨蛋門市,2022
oc469a719651d,c9c167f1963d3,2022/02/02,官網,2022
oc4706e18ec1c,c7cb0f21bd070,2022/02/02,官網,2022
oc46189194fe0,c9c166f194fdf,2022/02/02,官網,2022
ocab8e0192436,cbb23d918fc04,2022/02/02,官網,2022
ocac60519526e,c558fa5194bd6,2022/02/02,官網,2022
ocfa8841827fa,c6594161825da,2022/02/02,官網,2022
od02d9418fd20,c60c46718f94b,2022/02/02,官網,2022
od03d6d195cc9,c85c4da9f2e2c,2022/02/02,官網,2022
od03eea18fec2,c0c735d18fe2a,2022/02/02,官網,2022
od773b5184a6d,c24dd3b184466,2022/02/02,官網,2022
od1686f1920d5,c5635d81920d4,2022/02/02,官網,2022
od169211924ae,cfd72c9316f86,2022/02/02,官網,2022
oe6ada619656a,c11bb1d1951d3,2022/02/02,官網,2022
oe43eae1925f1,c9ff2aa190e2f,2022/02/02,台北南西門市,2022
oeb8ac9188ce8,ca30005188ce8,2022/02/02,官網,2022
oeb64af184a93,c130b7618497d,2022/02/02,官網,2022
of36fa218b69c,c86bcaf18b174,2022/02/02,官網,2022
of440ef192db7,c4ad042192c60,2022/02/02,台中勤美門市,2022
ofde4f2190cee,c60c45e190923,2022/02/02,官網,2022
ofdef03193038,c3b8b5f192bb0,2022/02/02,官網,2022
o0c3011198c76,c894651198c75,2022/02/03,官網,2022
o0d9c761aa185,ccd0a3e17be02,2022/02/03,官網,2022
o0d9cce1a9a57,c32fcafa3aa9e,2022/02/03,官網,2022
o0d9e541aaa79,cb0dcc61a97a3,2022/02/03,官網,2022
o0d9e661aac50,cf36dd81a923c,2022/02/03,官網,2022
o0d97a41a95bb,cdbbac18b262e,2022/02/03,官網,2022
o0d747d1a2b32,c5590231a2919,2022/02/03,官網,2022
o0d768e1a303c,cfdef01175bc2,2022/02/03,官網,2022
o0d77961a34ed,ce519821f2f83,2022/02/03,官網,2022
o0d78271a35c3,c11bb9f1a3425,2022/02/03,官網,2022
o0d78841a37cf,c9c170f1a37cf,2022/02/03,官網,2022
o0d80991a4bc6,cb013f71a4340,2022/02/03,官網,2022
o0d95591a8eb9,cb013b319df19,2022/02/03,官網,2022
o0da2c21ab7b3,c6d2c393d520c,2022/02/03,官網,2022
o0fb5f11abba3,c0259191aba83,2022/02/03,官網,2022
o0fb9d51ac7e6,cd7bfdf1ac6de,2022/02/03,官網,2022
o0fb76a1ac0ec,c65d9681abe14,2022/02/03,官網,2022
o0fb5231ab895,c7e155d1a9f9c,2022/02/03,官網,2022
o0fb7961ac0db,c2dd97a1abf04,2022/02/03,官網,2022
o0fe9a719861c,c9c16a2198451,2022/02/03,官網,2022
o0ff8a719f435,c59a511196e6c,2022/02/03,官網,2022
o1dddd119798d,c82e6d4197838,2022/02/03,官網,2022
o1e43f11abbcf,c43becce9ddd4,2022/02/03,官網,2022
o1e43601aba92,ce31de41ab821,2022/02/03,官網,2022
o1f0334197962,ca2ffb5180d98,2022/02/03,官網,2022
o2b77b119e74c,cb5e955123974,2022/02/03,官網,2022
o2b77f419e677,c4e60cc19e55e,2022/02/03,官網,2022
o2b765e19dbdb,c9c16b719d5b0,2022/02/03,官網,2022
o2b857d1a1598,ce485880676f6,2022/02/03,官網,2022
o2b880e1a1ca0,cb9ef451a19e2,2022/02/03,官網,2022
o2eb90e1a1896,c35ab6713ba93,2022/02/03,官網,2022
o2ebf661a2b03,cdeaffb47f4ad,2022/02/03,官網,2022
o3a2c3e19e535,cc4951219e534,2022/02/03,官網,2022
o3a3b621a1a34,c4b793a16a67a,2022/02/03,官網,2022
o3a3df61a1f06,ce34f3e694951,2022/02/03,官網,2022
o3a00c71ac221,c5a951d1ac0ea,2022/02/03,官網,2022
o3a01d21ac2da,c2dd97d1ac157,2022/02/03,官網,2022
o3a33e519fedb,ca79ba119fedb,2022/02/03,官網,2022
o3a35881a0463,c5590061a0147,2022/02/03,官網,2022
o3a40101a2a11,cb9ef4e1a2a10,2022/02/03,官網,2022
o3e16e41a8e3d,c9ff7961a8cd3,2022/02/03,新竹巨城門市,2022
o3fc0ff1a37e8,cf195f91a320d,2022/02/03,台北南西門市,2022
o4b6dce1ac014,c1394921abe19,2022/02/03,官網,2022
o4b6f411ac508,cb0dce91ac379,2022/02/03,官網,2022
o4e4e9119fd59,c2088100a1ce9,2022/02/03,官網,2022
o4e5b0c1a2cb5,cf1c72b1a2c49,2022/02/03,官網,2022
o4e589a1a2819,c17134c123e2c,2022/02/03,官網,2022
o4e56291a1c11,ca3d838e419ad,2022/02/03,官網,2022
o4f6d9e1aa748,c49157d3139fa,2022/02/03,新竹巨城門市,2022
o5a8d5719bfea,c3da10e19bd80,2022/02/03,官網,2022
o5a9cd019f9cb,cd41f5f19f8a0,2022/02/03,官網,2022
o5a9da11a0ed1,c8946721a0c4f,2022/02/03,官網,2022
o5a9f7c19fdb9,c7114e116b08c,2022/02/03,官網,2022
o5a932b19e01e,cb1d15898f543,2022/02/03,官網,2022
o5aa15a1a0186,ca79bb419ffdd,2022/02/03,官網,2022
o5aa30b1a20dd,cb9ef4e1a1c27,2022/02/03,官網,2022
o5aa5021a15fb,c82e7091a15a8,2022/02/03,官網,2022
o5aaa861a1eca,c3da1291a1526,2022/02/03,官網,2022
o5aabce1a2927,c2aedca3b5f36,2022/02/03,官網,2022
o5b1a8c197862,cf1c6ba1971a8,2022/02/03,官網,2022
o5b2df71a9706,ca6d2271a952d,2022/02/03,官網,2022
o5b2e9d1a9aba,ccaddfb22f608,2022/02/03,官網,2022
o5b31ad1aa2ed,ca599ae1aa1cc,2022/02/03,官網,2022
o5b32ed1aa794,cf36df21aa5fa,2022/02/03,官網,2022
o5b388c1ab475,c8b66c71ab12c,2022/02/03,官網,2022
o5b32631aa6b9,ce31dd01aa43f,2022/02/03,官網,2022
o5cca571a4c5d,c7cd05762d112,2022/02/03,官網,2022
o5ccbdc1a5086,cb9ef6b1a4ee3,2022/02/03,官網,2022
o5cd5f91abf1a,cb0dcf01ab0f2,2022/02/03,官網,2022
o5cd8b51a77fa,c5331e41a76b4,2022/02/03,官網,2022
o5cd6061abe4d,cb0dcfd1aba57,2022/02/03,官網,2022
o5cd6061abf22,c13948e1abd44,2022/02/03,官網,2022
o5cd8851ac7bd,c749b4eedeae3,2022/02/03,官網,2022
o5ce1cf1a96af,ce31dc11a93d8,2022/02/03,官網,2022
o5ce23c1a9650,ca6d2281a9513,2022/02/03,官網,2022
o5ce8631aa5c6,ce31dd21aa29f,2022/02/03,官網,2022
o5ce9141aaabb,c45c86c82a06f,2022/02/03,官網,2022
o5cea991aaca6,c558fce1976b2,2022/02/03,官網,2022
o5e4a81198c0c,cc49508198a6b,2022/02/03,官網,2022
o6b93871abac3,ca599cc1abac3,2022/02/03,官網,2022
o6b95231ac1d7,ce31df41abd2b,2022/02/03,官網,2022
o6b95751ac07d,c1394501a8b71,2022/02/03,官網,2022
o6b95771ac2be,c65d9721ac1e7,2022/02/03,官網,2022
o6d7b0b1a995a,c594aa097dfaa,2022/02/03,官網,2022
o7b531e1a39c7,c5590241a3635,2022/02/03,官網,2022
o7b592a1a4aa9,cf1c96aa79407,2022/02/03,官網,2022
o7b764d1aa5e6,c2dd95d1aa4da,2022/02/03,官網,2022
o7b52221a36c9,c650f945af53a,2022/02/03,官網,2022
o7b59471a493b,c05f498e7f4be,2022/02/03,官網,2022
o7b62051a6278,c7fa4c71a30d0,2022/02/03,官網,2022
o7b71711a8af2,c28b2eae5a559,2022/02/03,官網,2022
o7da8b31abd4d,c3b47aa1ab837,2022/02/03,官網,2022
o7e5b8e1a1507,c8946721a0bcc,2022/02/03,官網,2022
o7e5c551a17c3,cf3a92e3ab0d3,2022/02/03,官網,2022
o7e5d2a1a1c11,c3da1241a0d34,2022/02/03,官網,2022
o7e6cb41a4a91,cb9ef741a494f,2022/02/03,官網,2022
o7e6f061a24e9,c82e70a1a16de,2022/02/03,官網,2022
o7e7a691a9c4a,c4589c09d2e77,2022/02/03,官網,2022
o7e8a4b1a9a39,cadf82a4f82fa,2022/02/03,官網,2022
o7e8ccd1a7220,c3baddc1a70e4,2022/02/03,官網,2022
o7e8e551aac87,c9166b2e9e483,2022/02/03,官網,2022
o7e9ad21ab1ef,c1f9bae1ab170,2022/02/03,官網,2022
o7e51cd19f99f,c4e60cc19f8c8,2022/02/03,官網,2022
o7e63e31a307f,c9c16e11a3009,2022/02/03,官網,2022
o7e68ef1a3609,cd41f801a32f6,2022/02/03,官網,2022
o7e86f91a9477,c212a4d449630,2022/02/03,官網,2022
o7e671a1a3af2,c7fa4cd1a3980,2022/02/03,官網,2022
o7e695b1a3f41,cf1c7241a3d30,2022/02/03,官網,2022
o7e699a1a4124,c4e610d1a3aba,2022/02/03,官網,2022
o7e719d1a51d3,c4e611d1a4cf1,2022/02/03,官網,2022
o7e798e1a46dc,c1323db4250a5,2022/02/03,官網,2022
o7e872a1a94f5,c1f9b911a93d7,2022/02/03,官網,2022
o7e907d1aa413,ca6d2401aa1b6,2022/02/03,官網,2022
o7e69451a7735,c304ff01a7619,2022/02/03,官網,2022
o7e72701a57e7,cb014091a51d2,2022/02/03,官網,2022
o7e75491a5e55,ce8f4ba0eac2c,2022/02/03,官網,2022
o7e80361a7886,cf2bff31a5c68,2022/02/03,官網,2022
o7e86491a637b,c8946b21a5534,2022/02/03,官網,2022
o7e89441a9bc2,c17e97a94644a,2022/02/03,官網,2022
o7e95701a9a67,cb0dcc71a993e,2022/02/03,官網,2022
o7ed96719a3db,c83d7630dce0f,2022/02/03,官網,2022
o7ee7c919ff94,c3c299519f11b,2022/02/03,官網,2022
o7ef6611a2d7f,c7fa4c41a2c91,2022/02/03,官網,2022
o8aa7e61a1fa3,c11bb881a1ecd,2022/02/03,官網,2022
o8ab2ae1a3d9e,cec6d04982afc,2022/02/03,官網,2022
o8ab9b71a4b64,c85c6e50d50d2,2022/02/03,官網,2022
o8abaea1a51e0,c4e61211a4f06,2022/02/03,官網,2022
o8abaf61a54b8,cf1c7021a2120,2022/02/03,官網,2022
o8ac8271a777d,c62bbf211f90b,2022/02/03,官網,2022
o8acf501a88c9,cfdbd808e7160,2022/02/03,官網,2022
o8ad91b1ab032,c5fdeb8a81c44,2022/02/03,官網,2022
o8ad0231a95ff,c5fbc5ce3a288,2022/02/03,官網,2022
o8ad8941aabd6,c5a95061aa462,2022/02/03,官網,2022
o8ade011ab385,cf36dff1ab281,2022/02/03,官網,2022
o8cfa991ac1a2,cb1d112985bf9,2022/02/03,官網,2022
o8cfc031ac674,c59f73c441442,2022/02/03,官網,2022
o8e75d01ab752,ca599bb1ab439,2022/02/03,官網,2022
o8fa03b1a0d6e,c6ff2ed06e699,2022/02/03,官網,2022
o8fa24a1a1413,c3da12c1a10b3,2022/02/03,官網,2022
o8faf651a3fcb,c7f5da847bea4,2022/02/03,官網,2022
o8fb0351a4248,cb2ca176a1031,2022/02/03,官網,2022
o8fb1241a3dc5,cf70e1a3cc553,2022/02/03,官網,2022
o9c5fa719db90,cb013ab19daec,2022/02/03,官網,2022
o9c72dc1a1eab,ca79bc01a1d3d,2022/02/03,官網,2022
o9c72fd1a1f7e,cb013c81a1e02,2022/02/03,官網,2022
o9c856f1abc5d,c8391c6e5f7f7,2022/02/03,官網,2022
o9c658819f007,c9e99c21761c8,2022/02/03,官網,2022
o9dc2b7199436,c2e4a4c157126,2022/02/03,官網,2022
o9ebcdf1a711d,c204b601a6f9a,2022/02/03,台北敦南門市,2022
o01bae81ac2d0,cb0dcfa1abe22,2022/02/03,官網,2022
o07bf171ab940,cf36e031aac70,2022/02/03,官網,2022
o07bf381ab9d2,c2dd9371a9105,2022/02/03,官網,2022
o07c0bf1abe2f,ca6d2571ab975,2022/02/03,官網,2022
o07c3701ac61b,c575eaa8fc713,2022/02/03,官網,2022
o11d9721a22a3,caa34cfe6c133,2022/02/03,官網,2022
o14a57a1abaa0,c2dd9701ab74d,2022/02/03,官網,2022
o14a5211ab9a8,cb0dce81ab07c,2022/02/03,官網,2022
o14a8771a9a5b,c3c29a81a21bd,2022/02/03,官網,2022
o14a9231ac79a,c87983182a3d2,2022/02/03,官網,2022
o14ac2a1a9227,cb0dcb91a8df4,2022/02/03,官網,2022
o14ad701a9cbc,c7e732168e6ae,2022/02/03,官網,2022
o14b39a1ab622,cb097a748003c,2022/02/03,官網,2022
o15da4f1aaf82,c1de1f11aa741,2022/02/03,台中中港門市,2022
o22cb261abcdd,c65d9651abb6c,2022/02/03,官網,2022
o22cc001abfc3,c27a52c163ea4,2022/02/03,官網,2022
o22cd431ac4cd,cf36e271ac4cc,2022/02/03,官網,2022
o32aaea1a235f,cb013d41a18f8,2022/02/03,官網,2022
o36ccb21a8c14,c729c001a5fde,2022/02/03,台北信義門市,2022
o39fdf21ab8a0,c1912b7178422,2022/02/03,官網,2022
o42fac81ac2c2,c82090ca713ec,2022/02/03,官網,2022
o42fc861ac5cd,cf1c69d195786,2022/02/03,官網,2022
o42fcce1ac7c3,c1394911ac7c3,2022/02/03,官網,2022
o50a7ba1a358c,cf1c70a1a34cb,2022/02/03,官網,2022
o50a30b1a5ac6,cbb181347a03d,2022/02/03,官網,2022
o50a4481a2bad,c23c02385657d,2022/02/03,官網,2022
o51d5f21ac18f,c3b47ac1ac0b5,2022/02/03,官網,2022
o51d7d61ac6f1,c65d9731ac5a5,2022/02/03,官網,2022
o54e6841a3105,cf2bfc61a2f8c,2022/02/03,官網,2022
o56c5fe1a6012,caa16b9111fe6,2022/02/03,台中中港門市,2022
o56e1dc1ac70c,c5a951f1ac64c,2022/02/03,官網,2022
o56e12e1ac4d4,c8b66db1abf4b,2022/02/03,官網,2022
o57af2e1a2b46,cf2bf551a287f,2022/02/03,官網,2022
o57af101a2b83,cc495461a2a85,2022/02/03,官網,2022
o57b6221a3ff2,c55903e1a3e04,2022/02/03,官網,2022
o57c11d1a5bb5,c7fa4c61a200b,2022/02/03,官網,2022
o57ca1d1a7675,c6022081a7441,2022/02/03,官網,2022
o57cac61a75a7,c9560ec1a72d0,2022/02/03,官網,2022
o57d6e01a9c71,c66acd004c679,2022/02/03,官網,2022
o57d7a51a9ffe,c1394601a9ffe,2022/02/03,官網,2022
o57d8911a98c4,c174138406cc2,2022/02/03,官網,2022
o57da6f1aa9f6,c5a94ed1aa860,2022/02/03,官網,2022
o57dc191aa8ee,ce95bb8d0f456,2022/02/03,官網,2022
o57dd3f1aa576,c7112d512b46e,2022/02/03,官網,2022
o58b6c019d965,c3c297719d788,2022/02/03,官網,2022
o58c31d1a0833,c31005616982e,2022/02/03,官網,2022
o58c2791a067d,cbbe1501905c1,2022/02/03,官網,2022
o61a4a71ac15c,c1f9bc91ac089,2022/02/03,官網,2022
o63eb6d1a4bd8,c92c0e61a3bc5,2022/02/03,台北統一門市,2022
o69b54b1a58a8,c11bba51a5682,2022/02/03,官網,2022
o69c7f61a8ff4,c1f9b951a8ff4,2022/02/03,官網,2022
o69c9261a8f9a,c3e26bf1a8d28,2022/02/03,官網,2022
o69cadc1a958e,ca6d2281a94ee,2022/02/03,官網,2022
o69cb571a9c1e,c65d9421a981a,2022/02/03,官網,2022
o69cbbc1a9ccb,c8b669f1a9990,2022/02/03,官網,2022
o69cd001a9da5,c1f9b981a9be4,2022/02/03,官網,2022
o69d00c1ab0be,c3b47931ab0bd,2022/02/03,官網,2022
o70a9781abc75,cf8cd8a1a6fd1,2022/02/03,官網,2022
o78a884197d68,c7fa46c1970a1,2022/02/03,官網,2022
o78a8401984aa,c7fa4801983e2,2022/02/03,官網,2022
o82d1601a3f57,cf1c7221a3ca2,2022/02/03,官網,2022
o82db581a60f3,cc798721ad5f4,2022/02/03,官網,2022
o82ea661a95f3,cf9a91812bbc5,2022/02/03,官網,2022
o82eadb1a891c,ca6d2201a891c,2022/02/03,官網,2022
o82f5c51aa75f,cf36df41aa75e,2022/02/03,官網,2022
o82f7d71aafb7,c1f9bbc1aade2,2022/02/03,官網,2022
o82f8bd1ab6ac,c4e60dd19f213,2022/02/03,官網,2022
o82f6961aa56d,c138b071c0c37,2022/02/03,官網,2022
o82f9741ab5fd,c3bade61a7aed,2022/02/03,官網,2022
o84a1701aa1b4,ca6d2311a9ffd,2022/02/03,官網,2022
o84a6451aa602,ca6d2271a9716,2022/02/03,官網,2022
o89d1a81a42db,c7fa4d81a42da,2022/02/03,官網,2022
o89eb5b1a8624,cb0dcb41a8412,2022/02/03,官網,2022
o89ed441a8c67,c0a2f8b415700,2022/02/03,官網,2022
o89f2fb1aa17c,ca599a71a9e48,2022/02/03,官網,2022
o89f5b71aacaa,c0258fd1aa8b4,2022/02/03,官網,2022
o89f8b21aaf68,c4de1cf9a5984,2022/02/03,官網,2022
o89f05b1a9468,c1394541a9336,2022/02/03,官網,2022
o89f0491a959c,cc8c64e35225d,2022/02/03,官網,2022
o89f2131a974b,c67244b79495d,2022/02/03,官網,2022
o89f4691a9ecc,ceb4ed1129d7f,2022/02/03,官網,2022
o89f9731ab13d,ca6d24b1aaf43,2022/02/03,官網,2022
o91cb441aafd1,cd83b0f1aa75f,2022/02/03,台中中港門市,2022
o93dbab1989ba,c7fa482198871,2022/02/03,官網,2022
o93dd47198dd0,cf8e34074a1fd,2022/02/03,官網,2022
o99f57d1abca1,cf36e0a1ab8f6,2022/02/03,官網,2022
o99f3841ab6e4,c63b50ef02cd3,2022/02/03,官網,2022
o99f5041aba8e,c65d9681ab9ab,2022/02/03,官網,2022
o99f6791abfd0,c2dd9781abdc7,2022/02/03,官網,2022
o128abe1aa4ec,ce31dd81aa153,2022/02/03,官網,2022
o128c391aa74a,c2dd9601aa60d,2022/02/03,官網,2022
o128d741aad3c,c13947b1aab87,2022/02/03,官網,2022
o149a1a1a5bcb,cd41f9c1a5bca,2022/02/03,官網,2022
o149b131a6014,c1ac15193ef45,2022/02/03,官網,2022
o199fb01ab573,ca415c9ddc7ef,2022/02/03,官網,2022
o326ddd1aa301,cb0dcd61a9fae,2022/02/03,官網,2022
o329ca919f6ab,cd2309d1924cc,2022/02/03,官網,2022
o354cb41aba1a,c7e15761ab82c,2022/02/03,官網,2022
o364a1d1a71ca,cf8cd891a7058,2022/02/03,官網,2022
o364b1f1a70d9,cf8cd851a67bc,2022/02/03,官網,2022
o365cb51ab546,c204efe1aaf13,2022/02/03,官網,2022
o365cd01aad36,c13727c463e0e,2022/02/03,官網,2022
o368a7f1a3901,cd21607156f46,2022/02/03,官網,2022
o392f171a4256,cb9ef561a40e4,2022/02/03,官網,2022
o454e311a9988,ce41ccb480403,2022/02/03,官網,2022
o500c3a1aba73,cf1c6b8196c39,2022/02/03,官網,2022
o509e101a182b,cdd492e28a7ff,2022/02/03,官網,2022
o509e271a1c07,cce5aef15494d,2022/02/03,官網,2022
o509fca1a23bb,c900868833091,2022/02/03,官網,2022
o513e2b1ab512,c22e113853ed6,2022/02/03,官網,2022
o523c181a323d,c0c112d88503b,2022/02/03,官網,2022
o524c831a5db4,c4e637318490b,2022/02/03,官網,2022
o525ea01a9349,ca6d2231a91a2,2022/02/03,官網,2022
o525eaf1a97b3,c4f54e3a96e1a,2022/02/03,官網,2022
o571e8e1a34cf,c134ddc68ff3b,2022/02/03,官網,2022
o572c601a9f61,c13946c1a9f60,2022/02/03,官網,2022
o572f6a1a6046,c5590481a5da9,2022/02/03,官網,2022
o573fb51a8cc7,cdf9c8df90cd9,2022/02/03,官網,2022
o574ac31ab2a6,c3b47991ab0c4,2022/02/03,官網,2022
o574b931ab6ea,c5774611ab1f2,2022/02/03,官網,2022
o660d691abe3e,c02591a1abc31,2022/02/03,官網,2022
o660dbe1ac064,cb0dd031abde0,2022/02/03,官網,2022
o660ec61ac299,c5a95281ac299,2022/02/03,官網,2022
o701dfd1a16d3,cd1d06292eb65,2022/02/03,官網,2022
o701e441a1733,c4675f4102d01,2022/02/03,官網,2022
o702b761a39d3,ce7871a474fcf,2022/02/03,官網,2022
o702dfe1a42d1,ced8252055f87,2022/02/03,官網,2022
